source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND251309AAB,IND131028AAB,10,1.9787581699346406,139.5,69.5,676.0,10,69.26165,1.0,1.0,Budhana_Busstand_D (Uttar Pradesh),Sonipat_Kundli_H (Haryana)
IND721253AAC,IND721306AAA,11,2.515151515151515,94.0,42.0,676.0,11,52.5072,1.0,1.0,ChandroknaRD_Central_DPP_3 (West Bengal),Kharagpur_DC (West Bengal)
IND174103AAA,IND160002AAC,6,2.7384615384615385,178.0,65.0,675.0,6,77.22575,1.0,1.0,Baddi_ByePass_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab)
IND301019AAA,IND301705AAA,6,3.276595744680851,156.0,47.5,675.0,6,55.1292,1.0,1.0,Bhiwadi DC (Rajasthan),Neemrana_Rcocmplx_D (Rajasthan)
IND742102AAB,IND731237AAB,11,2.838709677419355,87.0,30.0,673.0,11,42.2272,0.0,1.0,Berhampore_Central_I_2 (West Bengal),Morgram_Kntgorya_D (West Bengal)
IND787001AAA,IND787057AAA,8,2.7429787234042555,132.5,47.0,671.0,8,66.50375,1.0,1.0,LakhimpurN_SashPhkn_D (Assam),Dhemaji_WardNo3_D (Assam)
IND723130AAA,IND723131AAA,6,1.1008163265306123,54.5,49.0,670.0,2,33.8794,1.0,0.3333333333333333,Hura_Central_D_1 (West Bengal),Manbazar_Central_DPP_1 (West Bengal)
IND174001AAA,IND175018AAA,15,2.5185185185185186,68.0,26.0,667.0,15,37.6677,1.0,1.0,BilaspurHP_Indsarea_D (Himachal Pradesh),SundarNgr_Bhogpur_D (Himachal Pradesh)
IND458990AAA,IND312605AAB,10,2.228448275862069,127.0,57.0,666.0,10,61.84595,1.0,1.0,Sitamau_Central_DPP_1 (Madhya Pradesh),Pratapgarh_Nimachrd_D (Rajasthan)
IND742148AAA,IND742225AAA,16,3.5,49.0,14.0,665.0,16,20.6788,0.0,1.0,Lalgola_KrsprDPP_D (West Bengal),Ragunthgnj_GopalDPP_D (West Bengal)
IND533106AAA,IND534260AAC,5,3.433333333333333,206.0,59.0,660.0,5,72.3474,1.0,1.0,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Palakollu_CroadDPP_D (Andhra Pradesh)
IND501359AAE,IND509001AAA,17,1.5357142857142858,86.0,56.0,659.0,17,76.3792,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Mahabubnagar_DC (Telangana)
IND533106AAA,IND533242AAA,4,3.056027306027306,237.0,76.5,659.0,4,94.4863,1.0,1.0,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh)
IND132103AAB,IND131028AAB,6,3.2981601731601726,141.0,44.0,659.0,6,58.072900000000004,1.0,1.0,Panipat_PC (Haryana),Sonipat_Kundli_H (Haryana)
IND632006AAA,IND632402AAA,8,2.9523809523809526,62.0,21.5,657.0,8,23.6773,1.0,1.0,Vellore_GndhiNgr_IP (Tamil Nadu),Ranipet_MBTRd_DC (Tamil Nadu)
IND110043AAA,IND110078AAA,33,1.7,36.0,21.0,657.0,31,18.4287,0.0,0.9393939393939394,Delhi_Nangli_IP (Delhi),Janakpuri (Delhi)
IND110020AAB,IND110037AAM,4,3.937747035573123,88.0,23.5,657.0,4,26.3062,0.0,1.0,OK_RPC (Delhi),Delhi_Airport_H (Delhi)
IND144001AAC,IND000000ACA,12,1.8908355795148246,96.0,53.5,655.0,12,73.5261,0.9166666666666666,1.0,Jalandhar_Sodal Road (Punjab),Ludhiana_MilrGanj_HB (Punjab)
IND431603AAA,IND413531AAA,4,2.8210526315789473,268.0,95.0,655.0,4,134.177,0.0,1.0,Nanded_Aswningr_I (Maharashtra),Latur_Srnwsngr_D (Maharashtra)
IND518002AAA,IND509103AAB,2,4.802325581395349,413.0,86.0,654.0,2,88.08075,1.0,1.0,Kurnool_AbbasNgr_I (Andhra Pradesh),Wanaparthy_VallaDPP_D (Telangana)
IND484446AAA,IND842003AAB,3,2.025531914893617,476.0,235.0,654.0,3,322.8283,1.0,1.0,Dola_ChainDPP_D (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh)
IND277201AAA,IND221706AAA,7,2.446428571428572,142.0,61.0,651.0,7,85.2529,1.0,1.0,Bariya_BgnprDPP_D (Uttar Pradesh),Ratanpura_MubarDPP_D (Uttar Pradesh)
IND562132AAA,IND560043AAC,22,1.8385416666666665,61.5,33.5,648.0,19,28.32835,0.0,0.8636363636363636,Bangalore_Nelmngla_H (Karnataka),HBR Layout PC (Karnataka)
IND848210AAA,IND842001AAA,3,4.088235294117647,278.0,69.0,646.0,3,83.91839999999999,1.0,1.0,Rusera_Wardno4_D (Bihar),Muzaffrpur_Bbganj_I (Bihar)
IND465683AAA,IND465001AAA,13,1.4492753623188406,100.0,68.0,646.0,12,55.097,1.0,0.9230769230769231,Pachore_Shop3DPP_D (Madhya Pradesh),Shajapur_MhpraRD_D (Madhya Pradesh)
IND247667AAA,IND249407AAA,14,1.8439189189189191,71.0,37.0,645.0,14,30.53235,1.0,1.0,Roorkee_Dc (Uttarakhand),Haridwar (Uttarakhand)
IND563131AAB,IND560300AAB,5,1.8157894736842104,138.0,76.0,645.0,5,76.7755,0.0,1.0,Bangarapet_KolarRd_D (Karnataka),Bangalore_East_I_20 (Karnataka)
IND518501AAA,IND518124AAA,15,2.3448275862068964,68.0,28.0,645.0,15,37.8146,1.0,1.0,Nandyal_SrnvsNgr_D (Andhra Pradesh),Bngnpalle_Enkndla_D (Andhra Pradesh)
IND207247AAB,IND205001AAB,10,2.2685185185185186,122.5,54.0,644.0,10,51.43945,1.0,1.0,Aliganj_KaimgnjRD_D (Uttar Pradesh),Mainpuri_Agraroad_I (Uttar Pradesh)
IND515401AAB,IND515801AAA,18,2.4347826086956523,51.5,22.0,641.0,18,30.4481,1.0,1.0,Gooty_StatonRd_D (Andhra Pradesh),Guntakal_Verpatem_D (Andhra Pradesh)
IND125047AAB,IND125051AAA,10,2.1842105263157894,125.0,57.0,641.0,10,68.73435,1.0,1.0,Hisar_AgrohDPP_D (Haryana),Ratia_SchdvDPP_D (Haryana)
IND487551AAA,IND464668AAA,7,2.25,153.0,67.0,641.0,7,81.3138,1.0,1.0,Gadarwara_MPward_D (Madhya Pradesh),Bareli_SourvDPP_D (Madhya Pradesh)
IND411014AAA,IND411043AAA,7,4.555555555555555,82.0,15.0,640.0,7,15.8151,0.0,1.0,PNQ Vadgaon Sheri DPC (Maharashtra),Pune Balaji Nagar (Maharashtra)
IND842001AAA,IND845412AAB,15,2.264705882352941,77.0,34.0,640.0,15,49.3673,1.0,1.0,Muzaffrpur_Bbganj_I (Bihar),Chakia_Wardno10_D (Bihar)
IND424201AAA,IND424006AAA,1,10.552238805970148,707.0,67.0,640.0,1,85.721,0.0,1.0,Pachora_PcrrdDPP_D (Maharashtra),Dhule_MIDCAvdn_I (Maharashtra)
IND342005AAD,IND342601AAA,9,2.142857142857143,105.0,49.0,639.0,9,60.626,1.0,1.0,Jodhpur_Basni_I (Rajasthan),Piparcity_BsstdDPP_D (Rajasthan)
IND462022AAA,IND462011AAA,30,2.439102564102564,28.5,12.0,639.0,30,12.66095,0.0,1.0,Bhopal_Trnsport_H (Madhya Pradesh),Bhopal MP Nagar (Madhya Pradesh)
IND125005AAA,IND000000ACB,5,1.927007299270073,264.0,137.0,634.0,5,171.9355,1.0,1.0,Hisar_IndstlAr_I (Haryana),Gurgaon_Bilaspur_HB (Haryana)
IND815353AAA,IND814133AAB,8,1.8772495755517826,176.5,93.0,634.0,8,116.3175,1.0,1.0,Madhupur_Sitarmrd_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND389151AAA,IND457661AAA,11,2.8484848484848486,92.0,32.0,633.0,11,43.518800000000006,1.0,1.0,Dahod_DC (Gujarat),Jhabua_Ward11_D (Madhya Pradesh)
IND573134AAB,IND573201AAB,14,2.3479960899315735,75.0,32.0,633.0,14,43.64245,1.0,1.0,Sakleshpur_RgvdrDPP_D (Karnataka),Hassan_Pandrnga_I (Karnataka)
IND505001AAB,IND505209AAA,7,2.708333333333333,130.0,46.0,633.0,7,63.4972,1.0,1.0,Karimnagar_KamnHbRD_I (Telangana),Ramagundam_Pdmavati_D (Telangana)
IND152026AAA,IND160002AAC,1,4.505555555555556,811.0,180.0,631.0,1,243.8385,1.0,1.0,Muktsar_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab)
IND532127AAA,IND535591AAA,21,1.6744186046511629,71.0,43.0,630.0,21,48.597,1.0,1.0,Rajam_SamathBv_D (Andhra Pradesh),Salur_ward9_D (Andhra Pradesh)
IND814112AAA,IND814133AAB,7,2.4,132.0,55.0,628.0,7,78.8509,1.0,1.0,Deoghar_Barmasia_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND131028AAB,IND247667AAA,5,1.9640287769784173,273.0,139.0,625.0,5,163.0853,1.0,1.0,Sonipat_Kundli_H (Haryana),Roorkee_Dc (Uttarakhand)
IND743395AAA,IND700053AAA,4,3.4545454545454546,190.0,55.0,624.0,4,55.600300000000004,1.0,1.0,Jaynagar_MjlprDPP_D (West Bengal),CCU_New Alipore_DPC (West Bengal)
IND305601AAC,IND305001AAC,18,1.957516339869281,67.5,34.0,624.0,18,38.70575,1.0,1.0,Nasirabad_Central_DPP_2 (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan)
IND781018AAB,IND784001AAA,4,2.162991346053592,299.5,138.5,624.0,4,177.5864,1.0,1.0,Guwahati_Hub (Assam),Tezpur_Mhbhirab_D (Assam)
IND313324AAA,IND313001AAB,14,1.798758865248227,85.5,48.0,620.0,14,65.0061,1.0,1.0,Rajsamand_kankroli_D (Rajasthan),Udaipur_Mangri_I (Rajasthan)
IND785001AAA,IND785682AAA,11,2.023809523809524,85.0,46.0,617.0,11,62.6307,1.0,1.0,Jorhat_RicMilRd_D (Assam),Sivasagar_Babupaty_D (Assam)
IND560300AAA,IND560058AAB,37,1.393939393939394,48.0,35.0,616.0,22,31.3304,0.0,0.5945945945945946,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka)
IND421302AAR,IND421301AAA,17,4.0,43.0,10.0,615.0,17,12.8431,0.0,1.0,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan West _Dc (Maharashtra)
IND262701AAA,IND262802AAA,20,2.1875,51.0,24.0,615.0,20,32.92,1.0,1.0,Lakhimpur_Maheva_D (Uttar Pradesh),Gola_BkgnRoad_D (Uttar Pradesh)
IND842001AAA,IND843105AAB,20,2.84375,46.0,16.0,615.0,20,23.5191,1.0,1.0,Muzaffrpur_Bbganj_I (Bihar),Dholi_WardNo4_D (Bihar)
IND282002AAD,IND205001AAB,8,2.0397727272727275,187.0,88.0,615.0,6,110.16995,1.0,0.75,IND282002AAD,Mainpuri_Agraroad_I (Uttar Pradesh)
IND600044AAD,IND603001AAA,12,2.664408866995074,78.5,30.0,614.0,12,38.2886,0.0,1.0,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Chnglptu_DC (Tamil Nadu)
IND000000AEM,IND110064AAB,11,2.092592592592593,113.0,55.0,613.0,11,53.5163,0.0,1.0,Gurgaon_Bilaspur_RP (Haryana),KN_RPC (Delhi)
IND853204AAA,IND851204AAA,11,2.0434782608695654,94.0,46.0,612.0,11,65.2145,1.0,1.0,Naugchia_Vijayght_D (Bihar),Khagaria_GodamDPP_D (Bihar)
IND458664AAA,IND312403AAA,7,2.466666666666667,111.0,44.0,612.0,7,53.049800000000005,1.0,1.0,Neemuch_KarjuDPP_D (Madhya Pradesh),BariSadri_BhmprDPP_D (Rajasthan)
IND110037AAM,IND811399AAA,11,2.1052631578947367,80.0,37.0,611.0,8,32.6278,1.0,0.7272727272727273,Delhi_Airport_H (Delhi),Noida_Sector02_C (Uttar Pradesh)
IND124507AAA,IND131028AAB,9,2.260869565217391,104.0,45.0,610.0,9,40.2684,1.0,1.0,Bahadurgarh_DC (Haryana),Sonipat_Kundli_H (Haryana)
IND585330AAE,IND585401AAA,21,1.7941176470588236,62.0,34.0,608.0,21,48.5049,1.0,1.0,Humnabad_EBroad_D (Karnataka),Bidar (Karnataka)
IND396580AAB,IND396321AAA,8,2.0,63.0,32.0,607.0,8,42.6626,0.0,1.0,Vansda_CikhliRD_D (Gujarat),Bilimora_DC (Gujarat)
IND700026AAC,IND712311AAA,4,5.344771241830065,186.5,36.0,607.0,4,33.95815,0.0,1.0,CCU_Lake Avenue_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND302014AAB,IND302004AAA,26,2.365808823529412,39.0,16.0,607.0,24,18.7925,0.0,0.9230769230769231,Jaipur_Central_I_7 (Rajasthan),Jaipur_NgrNigam_DC (Rajasthan)
IND000000ACA,IND144001AAB,17,1.6041666666666667,79.0,49.0,606.0,17,69.4616,1.0,1.0,Ludhiana_MilrGanj_HB (Punjab),Jalandhar_DPC (Punjab)
IND509301AAA,IND501359AAE,14,1.8583673469387754,92.0,49.0,606.0,14,66.7873,1.0,1.0,Jadcherla_Badeplly_D (Telangana),Hyderabad_Shamshbd_H (Telangana)
IND636705AAB,IND562132AAA,5,1.8376623376623376,283.0,155.0,606.0,5,151.5052,1.0,1.0,Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka)
IND000000ACB,IND124103AAA,13,1.8333333333333333,88.0,47.0,605.0,13,49.3821,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana)
IND515134AAA,IND515201AAA,15,1.631578947368421,96.0,58.0,604.0,15,62.645900000000005,0.0,1.0,Puttaprthi_Gokulam_D (Andhra Pradesh),Hindupur_Parigi_D (Andhra Pradesh)
IND160002AAC,IND140301AAA,21,1.434782608695652,67.0,47.0,604.0,20,38.183,1.0,0.9523809523809523,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh)
IND600056AAB,IND600016AAC,13,2.5161290322580645,79.0,33.0,603.0,13,36.7301,0.0,1.0,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Perungudi_DPC (Tamil Nadu)
IND614018AAA,IND613104AAA,10,2.0083333333333333,121.5,60.0,602.0,10,64.76665,1.0,1.0,Mannargudi_Vadasari_D (Tamil Nadu),Thirukkatupli_Poondi_D (Tamil Nadu)
IND110078AAA,IND110043AAA,14,2.732919254658385,60.0,21.0,602.0,14,19.388849999999998,0.0,1.0,Janakpuri (Delhi),Delhi_Nangli_IP (Delhi)
IND781018AAB,IND785612AAB,2,2.5335275835275834,497.0,196.5,601.0,2,265.5495,1.0,1.0,Guwahati_Hub (Assam),Bokakhat_MlnprDPP_D (Assam)
IND586128AAA,IND585104AAA,4,3.0410958904109586,222.0,73.0,601.0,4,93.1482,0.0,1.0,Sindagi_KalyanNg_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka)
IND403726AAA,IND575004AAB,2,1.9553017311775274,612.0,313.0,598.0,2,353.0259,1.0,1.0,Goa_Hub (Goa),Mangalore_Kuntikna_H (Karnataka)
IND132001AAA,IND132103AAB,3,4.0588235294117645,138.0,32.0,598.0,3,37.5003,1.0,1.0,Karnal (Haryana),Panipat_PC (Haryana)
IND585104AAA,IND585211AAA,17,1.945945945945946,73.0,38.0,597.0,17,47.4594,0.0,1.0,Gulbarga_Nehrugnj_I (Karnataka),Chittapur_GlbrgaRD_D (Karnataka)
IND311302AAA,IND305624AAA,3,7.090909090909091,234.0,33.0,597.0,3,46.4767,1.0,1.0,Badnaur_BhmrdDPP_D (Rajasthan),Bijainagar_Central_DPP_1 (Rajasthan)
IND248122AAB,IND248001AAA,15,2.210526315789474,74.0,38.0,597.0,15,35.2443,1.0,1.0,Mussoorie_BrlwgDPP_D (Uttarakhand),Dehradun (Uttarakhand)
IND627401AAA,IND627005AAA,13,2.2222222222222223,80.0,36.0,596.0,13,38.1062,1.0,1.0,Ambasamdrm_Solaiprm_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu)
IND742226AAA,IND742102AAB,13,2.2285714285714286,78.0,36.0,594.0,13,33.2894,0.0,1.0,Sagardighi_UtBzrDPP_D (West Bengal),Berhampore_Central_I_2 (West Bengal)
IND333042AAA,IND333031AAA,13,1.605263157894737,118.0,73.0,594.0,13,82.6429,1.0,1.0,Nawalgarh_NavldiDPP_D (Rajasthan),Pilani (Rajasthan)
IND673027AAB,IND673305AAA,2,8.04849688031764,338.5,42.0,593.0,2,40.3536,0.0,1.0,Kozhikode_Feroke_H (Kerala),Koyilandy_Pshrikvu_D (Kerala)
IND509358AAA,IND508248AAB,8,2.2000907441016335,126.5,58.0,593.0,8,82.47475,1.0,1.0,Kadthal_GndhiDPP_D (Telangana),Devarakonda_DindiRD_D (Telangana)
IND722122AAA,IND713205AAB,8,1.9642857142857142,138.0,70.0,592.0,8,85.62435,0.0,1.0,Bishnupur_StnRdDPP_D (West Bengal),Durgapur_Central_I_1 (West Bengal)
IND834002AAB,IND825102AAA,3,3.351648351648352,305.0,91.0,592.0,3,121.2826,0.6666666666666666,1.0,Ranchi_Hub (Jharkhand),Phusro_RhmgjDPP_D (Jharkhand)
IND144001AAB,IND143001AAA,17,1.5,97.0,63.0,592.0,17,85.1994,1.0,1.0,Jalandhar_DPC (Punjab),Amritsar_DPC (Punjab)
IND781018AAB,IND785001AAA,2,2.2180984933510186,538.0,242.5,591.0,2,331.44264999999996,1.0,1.0,Guwahati_Hub (Assam),Jorhat_RicMilRd_D (Assam)
IND380054AAA,IND382430AAB,24,2.3639705882352944,39.0,17.0,589.0,24,20.25185,0.0,1.0,AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat)
IND600056AAB,IND600076AAB,16,1.930930930930931,71.5,36.0,586.0,16,46.066599999999994,0.0,1.0,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Madhavaram_DPC (Tamil Nadu)
IND843105AAB,IND848101AAA,20,2.025,40.0,20.0,586.0,20,28.0176,1.0,1.0,Dholi_WardNo4_D (Bihar),Samastipur_Haripur_D (Bihar)
IND500050AAA,IND501218AAC,5,5.566666666666666,167.0,30.0,585.0,5,33.2229,0.0,1.0,Patancheru_Ameenpur_I (Telangana),Shamshabad_Lngrguda_D (Telangana)
IND560060AAB,IND562132AAA,19,1.7333333333333334,52.0,30.0,584.0,18,24.756400000000003,0.0,0.9473684210526315,Bengaluru_Kengeri_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND413002AAA,IND413501AAA,21,1.553191489361702,74.0,48.0,584.0,21,64.6965,1.0,1.0,Solapur_Central_I_2 (Maharashtra),Osmanabad_Kakdepot_D (Maharashtra)
IND834002AAB,IND829122AAA,14,2.390625,76.5,32.0,582.0,14,43.87755,1.0,1.0,Ranchi_Hub (Jharkhand),Ramgarh_HotelPrk_D (Jharkhand)
IND517644AAA,IND524132AAA,15,2.1142857142857143,74.0,35.0,581.0,15,45.097,1.0,1.0,Sriklahsti_SDKNgr_D (Andhra Pradesh),Venktagiri_TirupthiRd_D (Andhra Pradesh)
IND413002AAA,IND413304AAA,10,1.9811320754716983,104.0,53.0,580.0,10,72.8061,0.0,1.0,Solapur_Central_I_2 (Maharashtra),Pandharpur_RajCmplx_D (Maharashtra)
IND560099AAB,IND632006AAA,8,1.3705882352941179,233.0,168.0,580.0,8,198.33884999999998,1.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Vellore_GndhiNgr_IP (Tamil Nadu)
IND000000ACN,IND501359AAF,16,2.284313725490196,40.0,18.0,580.0,16,21.381,0.0,1.0,Hyderabad_Mhdiptnm_C (Telangana),Hyderabad_Shamshbd_P (Telangana)
IND560099AAB,IND560060AAB,31,1.375,44.0,33.0,580.0,25,31.6419,0.0,0.8064516129032258,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND209304AAA,IND206122AAA,20,1.6262254901960784,80.0,49.5,579.0,17,70.4301,1.0,0.85,Kanpur_Central_H_6 (Uttar Pradesh),Auraiya_AryaNagr_D (Uttar Pradesh)
IND803116AAA,IND803108AAB,13,2.2285714285714286,78.0,33.0,579.0,13,40.590900000000005,1.0,1.0,Rajgir_PnditNGR_D (Bihar),Chandi_SH78_D (Bihar)
IND700088AAA,IND712311AAA,9,3.5172413793103448,101.0,29.0,578.0,9,29.6182,0.0,1.0,Kolkata_TrtllaRD_L (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND302026AAA,IND302014AAB,3,11.5,184.0,18.0,577.0,3,22.1193,0.0,1.0,Jaipur_Bhankrot_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan)
IND331701AAA,IND125001AAA,2,5.484375,351.0,64.0,574.0,2,69.5001,1.0,1.0,Sidhmukh_MnbzrDPP_D (Rajasthan),Hisar_ModelTwn_P (Haryana)
IND642001AAA,IND641062AAD,17,1.5789473684210529,90.0,57.0,574.0,17,64.7177,0.0,1.0,Pollachi_Venkatsa_DC (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu)
IND517501AAB,IND517583AAA,19,2.1538461538461537,56.0,26.0,574.0,19,34.6674,0.0,1.0,Tirupati_Balajicly_I (Andhra Pradesh),Puttur_Artmclny_D (Andhra Pradesh)
IND442101AAB,IND445001AAB,12,2.1998577524893315,82.5,37.0,574.0,12,52.046800000000005,1.0,1.0,Deoli_Central_DPP_2 (Maharashtra),Yavatmal_JajuDPP_D (Maharashtra)
IND854326AAB,IND854105AAB,11,2.65,53.0,20.0,573.0,11,29.4944,1.0,1.0,Purnia_Central_H_2 (Bihar),Katihar_Central_D_2 (Bihar)
IND363310AAB,IND382430AAB,9,1.4097222222222223,203.0,143.0,571.0,9,128.3247,1.0,1.0,Dhrangadhra_NvygRDPP_D (Gujarat),Ahmedabad_East_H_1 (Gujarat)
IND506132AAA,IND122001AAJ,19,1.8235294117647056,65.0,34.0,570.0,19,48.4109,1.0,1.0,Khanpur_Nrsampt_D (Telangana),Mahbubabad_Yellanda_D (Telangana)
IND802301AAA,IND804401AAA,10,1.86114663256607,122.5,67.0,570.0,10,85.23545,1.0,1.0,Arrah_Katira_D (Bihar),Arwal_Rozapar_D (Bihar)
IND847212AAA,IND847226AAA,21,1.7407407407407407,48.0,28.0,570.0,21,37.6326,1.0,1.0,Madhubani_Bardivan_D (Bihar),Jaynagar_Wardno6_D (Bihar)
IND560099AAB,IND560085AAA,17,2.083333333333333,50.0,21.0,569.0,17,18.449,0.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Banshkri_DC (Karnataka)
IND110052AAA,IND000000ACB,10,1.6617866004962778,107.0,63.5,569.0,10,67.77295000000001,0.0,1.0,Delhi_Wazirpur_L (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND523316AAB,IND522647AAA,14,1.6513468013468011,90.0,54.0,567.0,14,77.51745,1.0,1.0,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh)
IND815301AAA,IND814133AAB,4,2.3025112443778113,266.0,115.0,566.0,4,144.8447,1.0,1.0,Giridih_Shivalya_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND583231AAA,IND583201AAA,15,2.409090909090909,53.0,22.0,566.0,15,30.2552,0.0,1.0,Koppal_Banikatt_D (Karnataka),Hospet (Karnataka)
IND360490AAA,IND362001AAA,10,2.309220985691574,80.5,36.0,565.0,10,43.13885,1.0,1.0,Upleta_AdrshSt_DC (Gujarat),Junagadh_DPC (Gujarat)
IND515004AAA,IND515401AAB,17,1.763157894736842,67.0,40.0,565.0,16,53.5241,1.0,0.9411764705882353,Anantapur_KamaStrt_I (Andhra Pradesh),Gooty_StatonRd_D (Andhra Pradesh)
IND126116AAA,IND131301AAA,5,2.819672131147541,172.0,61.0,564.0,5,83.2686,1.0,1.0,IND126116AAA,Gohana_DvlalDPP_D (Haryana)
IND581110AAE,IND581119AAB,16,1.8636363636363635,82.0,43.0,563.0,16,54.0105,0.0,1.0,Haveri_GuttalRD_D (Karnataka),Ukkadagatri_Tuminkte_D (Karnataka)
IND581110AAE,IND577002AAA,4,2.763157894736842,156.0,56.5,560.0,4,70.74504999999999,0.0,1.0,Haveri_GuttalRD_D (Karnataka),Davangere_Central_I_1 (Karnataka)
IND530012AAA,IND751002AAB,3,1.5799373040752351,504.0,318.0,560.0,3,445.6972,1.0,1.0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Bhubaneshwar_Hub (Orissa)
IND821115AAB,IND802101AAA,6,2.215675675675676,165.0,76.0,559.0,6,84.54055,1.0,1.0,Sasaram_Central_I_2 (Bihar),Buxar_Sarswati_D (Bihar)
IND344001AAA,IND342301AAA,4,1.6853685368536855,337.0,199.0,558.0,4,236.68475,1.0,1.0,Barmer_Nehru3PL_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan)
IND144001AAB,IND160002AAC,1,5.810344827586207,674.0,116.0,558.0,1,162.17829999999998,1.0,1.0,Jalandhar_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab)
IND131028AAB,IND110037AAM,7,2.2758620689655173,133.0,57.0,557.0,7,47.9002,0.0,1.0,Sonipat_Kundli_H (Haryana),Delhi_Airport_H (Delhi)
IND742149AAA,IND742148AAA,14,2.821428571428571,54.0,22.0,556.0,14,29.181600000000003,0.0,1.0,Murshidabad_Sirjudol_D (West Bengal),Lalgola_KrsprDPP_D (West Bengal)
IND741126AAB,IND741156AAA,20,2.5588235294117645,41.5,17.0,556.0,20,23.83095,0.0,1.0,Nakashipara_MaxDPP_D (West Bengal),Plassey_BtaiRoad_D (West Bengal)
IND631003AAA,IND600056AAB,10,2.2601214574898787,87.0,39.0,556.0,10,41.986900000000006,0.0,1.0,Arakkonam_HousngBd_D (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu)
IND507002AAA,IND508206AAA,12,2.1311827956989244,65.0,30.0,555.0,12,38.65689999999999,1.0,1.0,Khammam_NSTRoad_I (Telangana),Kodad_VidyaNgr_D (Telangana)
IND582209AAA,IND582101AAB,16,1.8406827880512093,69.0,37.0,553.0,16,40.262249999999995,1.0,1.0,Rona_GadagRD_D (Karnataka),Gadag_Cdosclrd_D (Karnataka)
IND249407AAA,IND249201AAA,18,1.8397435897435899,48.0,26.0,553.0,18,20.6716,1.0,1.0,Haridwar (Uttarakhand),Rishikesh_DC (Uttarakhand)
IND282001AAA,IND000000ACB,5,1.6033519553072626,287.0,179.0,552.0,5,211.3366,1.0,1.0,Agra_Idgah_P (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND530012AAA,IND530043AAA,13,2.888888888888889,52.0,18.0,550.0,13,21.653,0.0,1.0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Visakhapatnam_VislkNgr_DC (Andhra Pradesh)
IND500008AAD,IND501359AAE,6,3.216450216450217,69.0,22.0,550.0,6,25.73285,0.0,1.0,Hyderabad_Tolichwk_L (Telangana),Hyderabad_Shamshbd_H (Telangana)
IND221313AAA,IND221401AAA,1,16.714285714285715,585.0,35.0,550.0,1,47.8665,1.0,1.0,Varanasi_Central_H_4 (Uttar Pradesh),Bhadohi_Rajpura_D (Uttar Pradesh)
IND826004AAA,IND821115AAB,4,1.5313725490196077,390.5,255.0,550.0,4,343.72155,1.0,1.0,Dhanbad_Kalynpur_I (Jharkhand),Sasaram_Central_I_2 (Bihar)
IND302014AAA,IND306401AAB,2,2.2460691500308707,495.0,220.5,549.0,2,302.1241,1.0,1.0,Jaipur_Hub (Rajasthan),Pali_Nayagaon_I (Rajasthan)
